session_id,viewer_id,session_start,session_end,session_duration,is_successful
5243,373,2024-04-17 23:29:33,2024-04-18 00:46:33,77,True
5244,374,2024-01-14 13:24:39,2024-01-14 13:55:39,31,True
5245,374,2023-07-17 19:18:20,2023-07-17 19:55:20,37,True
5246,374,2023-10-26 02:25:57,2023-10-26 02:45:57,20,True
5247,374,2023-12-24 08:23:25,2023-12-24 08:50:25,27,True
5248,374,2025-03-16 03:48:04,2025-03-16 04:38:04,50,True
5249,374,2023-08-12 22:19:35,2023-08-12 22:53:35,34,True
5250,374,2024-02-05 06:03:20,2024-02-05 07:06:20,63,True
5251,374,2024-04-12 00:34:01,2024-04-12 01:00:01,26,True
5252,374,2024-03-17 11:43:41,2024-03-17 12:42:41,59,True
5253,374,2025-04-02 04:54:14,2025-04-02 05:31:14,37,True
5254,374,2023-10-08 12:03:42,2023-10-08 13:06:42,63,True
5255,374,2025-02-08 02:44:42,2025-02-08 03:35:42,51,True
5256,374,2025-02-11 10:33:07,2025-02-11 11:19:07,46,True
5257,374,2023-09-16 12:54:34,2023-09-16 13:47:34,53,True
5258,374,2024-04-03 11:02:54,2024-04-03 12:04:54,62,True
5259,374,2024-06-19 19:23:37,2024-06-19 20:06:37,43,True
5260,374,2023-09-29 19:55:50,2023-09-29 20:10:50,15,True
5261,375,2023-12-04 12:47:46,2023-12-04 13:41:46,54,True
5262,375,2024-08-15 18:46:18,2024-08-15 19:39:18,53,True
5263,375,2025-01-19 14:29:36,2025-01-19 15:22:36,53,True
5264,375,2024-03-14 17:14:35,2024-03-14 18:15:35,61,True
5265,375,2025-04-18 22:37:04,2025-04-18 23:10:04,33,True
5266,375,2024-04-01 18:03:41,2024-04-01 18:53:41,50,True
5267,375,2024-09-17 10:56:14,2024-09-17 11:51:14,55,True
5268,375,2024-02-27 18:11:43,2024-02-27 19:08:43,57,True
5269,375,2024-08-26 18:22:43,2024-08-26 19:26:43,64,True
5270,375,2023-10-21 12:47:34,2023-10-21 13:34:34,47,True
5271,375,2023-11-08 14:49:13,2023-11-08 15:40:13,51,True
5272,375,2024-11-09 18:11:12,2024-11-09 18:50:12,39,True
5273,376,2024-03-28 13:01:32,2024-03-28 14:12:32,71,True
5274,376,2025-04-01 13:24:56,2025-04-01 14:28:56,64,True
5275,376,2025-02-10 05:23:30,2025-02-10 06:35:30,72,True
5276,376,2024-02-01 07:07:27,2024-02-01 08:10:27,63,True
5277,376,2023-07-31 00:15:55,2023-07-31 00:51:55,36,True
5278,376,2023-12-03 04:18:12,2023-12-03 05:19:12,61,True
5279,376,2025-03-16 03:14:35,2025-03-16 04:16:35,62,True
5280,376,2025-01-27 06:53:25,2025-01-27 07:46:25,53,True
5281,376,2025-02-12 00:31:41,2025-02-12 01:21:41,50,True
5282,376,2024-02-19 08:57:21,2024-02-19 09:49:21,52,True
5283,376,2025-06-07 18:23:14,2025-06-07 18:54:14,31,True
5284,376,2024-12-21 20:44:19,2024-12-21 21:19:19,35,True
5285,376,2024-02-27 12:21:55,2024-02-27 13:54:55,93,True
5286,376,2023-08-13 13:43:57,2023-08-13 14:19:57,36,True
5287,376,2024-12-06 13:32:45,2024-12-06 14:00:45,28,True
5288,376,2023-11-27 07:15:05,2023-11-27 07:59:05,44,True
5289,376,2025-05-12 11:02:58,2025-05-12 12:03:58,61,True
5290,377,2025-06-04 15:43:21,2025-06-04 16:42:21,59,True
5291,377,2025-01-17 13:16:41,2025-01-17 14:06:41,50,True
5292,377,2025-05-04 02:38:13,2025-05-04 03:54:13,76,True
5293,377,2024-01-01 00:33:17,2024-01-01 01:26:17,53,True
5294,377,2024-08-02 10:12:18,2024-08-02 10:47:18,35,True
5295,377,2024-06-13 14:17:10,2024-06-13 15:57:10,100,True
5296,377,2023-11-07 01:18:25,2023-11-07 01:47:25,29,True
5297,377,2025-04-23 07:57:56,2025-04-23 08:18:56,21,True
5298,377,2023-12-12 05:01:36,2023-12-12 05:20:36,19,True
5299,377,2023-06-28 17:35:24,2023-06-28 19:07:24,92,True
5300,377,2024-06-04 14:50:19,2024-06-04 16:12:19,82,True
5301,377,2023-12-21 08:17:06,2023-12-21 09:10:06,53,True
5302,377,2023-12-15 15:58:27,2023-12-15 16:55:27,57,True
5303,378,2023-12-29 17:43:58,2023-12-29 17:48:58,5,True
5304,378,2024-03-18 00:00:45,2024-03-18 00:21:45,21,True
5305,378,2024-03-30 06:04:29,2024-03-30 06:38:29,34,True
5306,378,2024-12-18 22:22:02,2024-12-18 22:38:02,16,True
5307,378,2023-08-28 06:55:31,2023-08-28 07:36:31,41,True
5308,378,2024-11-10 17:28:47,2024-11-10 17:54:47,26,True
5309,378,2024-01-27 18:04:51,2024-01-27 18:41:51,37,False
5310,378,2025-02-23 01:20:49,2025-02-23 01:44:49,24,True
5311,378,2023-10-14 20:39:47,2023-10-14 21:13:47,34,True
5312,378,2023-09-03 22:30:50,2023-09-03 22:35:50,5,True
5313,378,2024-01-04 14:23:44,2024-01-04 14:59:44,36,True
5314,378,2025-01-19 03:29:57,2025-01-19 03:53:57,24,True
5315,379,2024-05-27 16:54:36,2024-05-27 17:24:36,30,True
5316,379,2024-07-09 20:30:00,2024-07-09 21:19:00,49,True
5317,379,2024-08-31 21:03:26,2024-08-31 22:04:26,61,True
5318,379,2024-02-14 13:55:41,2024-02-14 14:43:41,48,True
5319,379,2023-08-13 13:24:47,2023-08-13 14:03:47,39,True
5320,379,2025-03-28 05:06:06,2025-03-28 05:53:06,47,True
5321,379,2023-07-04 01:16:57,2023-07-04 02:06:57,50,True
5322,379,2023-07-08 08:29:13,2023-07-08 08:51:13,22,True
5323,379,2024-02-18 12:52:11,2024-02-18 13:40:11,48,True
5324,379,2023-12-23 06:55:01,2023-12-23 07:25:01,30,True
5325,379,2024-06-24 03:22:14,2024-06-24 04:22:14,60,True
5326,379,2024-05-11 05:43:10,2024-05-11 06:10:10,27,True
5327,379,2023-09-05 08:56:19,2023-09-05 10:02:19,66,True
5328,379,2023-11-17 02:23:13,2023-11-17 03:07:13,44,True
5329,379,2024-11-19 07:04:40,2024-11-19 07:46:40,42,True
5330,379,2025-02-04 17:52:35,2025-02-04 18:47:35,55,False
5331,379,2024-06-28 21:20:57,2024-06-28 21:58:57,38,True
5332,379,2023-08-10 19:36:54,2023-08-10 20:31:54,55,True
5333,380,2024-12-07 08:29:05,2024-12-07 09:06:05,37,True
5334,380,2024-07-23 15:03:21,2024-07-23 15:40:21,37,True
5335,380,2025-06-02 02:06:19,2025-06-02 03:06:19,60,True
5336,380,2023-08-29 19:25:37,2023-08-29 20:39:37,74,True
5337,380,2023-11-25 17:27:22,2023-11-25 17:57:22,30,True
5338,380,2023-08-28 17:43:09,2023-08-28 18:24:09,41,True
5339,380,2023-09-03 10:18:57,2023-09-03 11:05:57,47,True
5340,380,2023-08-14 13:52:26,2023-08-14 14:21:26,29,True
5341,380,2023-12-12 07:35:20,2023-12-12 08:19:20,44,True
5342,380,2024-06-13 19:01:07,2024-06-13 19:50:07,49,False
5343,380,2024-04-24 12:21:15,2024-04-24 13:03:15,42,True
5344,380,2024-10-01 07:27:13,2024-10-01 08:20:13,53,True
5345,381,2025-05-18 16:01:19,2025-05-18 16:53:19,52,True
5346,381,2023-07-08 22:49:48,2023-07-08 23:13:48,24,True
5347,381,2025-01-31 09:23:59,2025-01-31 10:01:59,38,False
5348,381,2023-08-23 20:24:26,2023-08-23 20:42:26,18,True
5349,381,2024-05-26 07:56:10,2024-05-26 08:19:10,23,True
5350,381,2023-07-31 06:30:31,2023-07-31 06:47:31,17,True
5351,381,2024-10-30 14:07:43,2024-10-30 15:07:43,60,True
5352,381,2024-09-30 23:38:35,2024-10-01 00:05:35,27,True
5353,381,2024-02-16 23:13:37,2024-02-16 23:28:37,15,True
5354,381,2024-02-03 04:02:07,2024-02-03 04:07:07,5,True
5355,381,2024-02-24 16:47:52,2024-02-24 17:40:52,53,True
5356,381,2024-05-24 21:28:04,2024-05-24 21:49:04,21,True
5357,381,2023-08-05 18:43:35,2023-08-05 19:18:35,35,True
5358,381,2024-10-09 08:25:54,2024-10-09 09:01:54,36,True
5359,382,2024-10-16 04:55:48,2024-10-16 05:42:48,47,True
5360,382,2023-06-29 19:59:31,2023-06-29 20:29:31,30,True
5361,382,2025-03-20 02:05:09,2025-03-20 02:55:09,50,True
5362,382,2025-02-17 14:01:39,2025-02-17 14:53:39,52,True
5363,382,2024-10-19 17:55:14,2024-10-19 19:10:14,75,True
5364,382,2023-12-23 16:13:28,2023-12-23 16:30:28,17,True
5365,382,2025-02-07 20:17:14,2025-02-07 21:32:14,75,True
5366,382,2023-08-19 19:44:03,2023-08-19 20:50:03,66,False
5367,382,2025-05-16 07:31:13,2025-05-16 08:32:13,61,True
5368,382,2023-11-06 01:25:39,2023-11-06 02:18:39,53,False
5369,382,2024-12-21 22:24:07,2024-12-21 22:59:07,35,True
5370,383,2023-07-07 02:12:59,2023-07-07 03:05:59,53,True
5371,383,2023-07-22 10:25:51,2023-07-22 10:41:51,16,True
5372,383,2023-11-10 01:30:22,2023-11-10 02:08:22,38,True
5373,383,2023-08-06 18:24:29,2023-08-06 18:47:29,23,True
5374,383,2025-05-28 15:18:39,2025-05-28 15:50:39,32,True
5375,383,2024-05-08 12:41:10,2024-05-08 13:02:10,21,True
5376,383,2024-02-28 00:57:16,2024-02-28 01:44:16,47,False
5377,383,2024-10-12 19:07:47,2024-10-12 19:48:47,41,True
5378,383,2025-05-16 13:02:47,2025-05-16 13:30:47,28,True
5379,383,2025-04-22 20:32:47,2025-04-22 21:21:47,49,True
5380,383,2023-07-11 22:26:30,2023-07-11 22:54:30,28,True
5381,383,2024-02-21 14:40:56,2024-02-21 15:04:56,24,True
5382,383,2025-02-24 03:21:35,2025-02-24 04:07:35,46,True
5383,383,2023-10-29 00:28:21,2023-10-29 00:33:21,5,True
5384,383,2024-12-20 08:47:15,2024-12-20 09:13:15,26,False
5385,383,2023-09-06 03:51:21,2023-09-06 04:20:21,29,True
5386,383,2025-01-23 23:05:46,2025-01-23 23:25:46,20,True
5387,383,2023-07-18 02:26:10,2023-07-18 02:38:10,12,True
5388,384,2024-04-21 19:34:22,2024-04-21 20:23:22,49,True
5389,384,2023-07-24 22:31:32,2023-07-24 22:44:32,13,True
5390,384,2024-02-13 06:45:20,2024-02-13 07:27:20,42,True
5391,384,2024-01-01 05:24:12,2024-01-01 06:27:12,63,True
5392,384,2024-12-18 15:19:25,2024-12-18 16:16:25,57,True
5393,384,2024-08-14 21:21:02,2024-08-14 22:03:02,42,False
5394,384,2023-07-12 02:24:41,2023-07-12 03:15:41,51,True
5395,384,2025-06-15 06:58:58,2025-06-15 07:32:58,34,True
5396,384,2024-04-16 15:45:34,2024-04-16 16:35:34,50,True
5397,384,2025-04-10 08:27:24,2025-04-10 10:01:24,94,True
5398,384,2023-11-25 11:46:49,2023-11-25 13:04:49,78,True
5399,384,2024-12-19 20:18:26,2024-12-19 21:09:26,51,True
5400,384,2023-10-08 21:28:35,2023-10-08 22:21:35,53,True
5401,384,2023-10-05 06:24:49,2023-10-05 07:00:49,36,True
5402,385,2023-10-05 23:00:34,2023-10-05 23:31:34,31,True
5403,385,2023-07-25 10:37:25,2023-07-25 11:17:25,40,True
5404,385,2025-06-21 05:09:40,2025-06-21 06:15:40,66,True
5405,385,2023-12-14 16:52:06,2023-12-14 17:07:06,15,True
5406,385,2025-06-11 01:29:41,2025-06-11 02:07:41,38,True
5407,385,2023-10-01 11:23:40,2023-10-01 12:08:40,45,True
5408,385,2024-10-25 19:19:08,2024-10-25 20:01:08,42,True
5409,385,2023-08-01 15:00:57,2023-08-01 15:32:57,32,True
5410,385,2024-03-30 02:44:48,2024-03-30 03:45:48,61,True
5411,385,2024-10-18 15:05:09,2024-10-18 15:46:09,41,True
5412,385,2023-09-05 23:47:29,2023-09-06 00:26:29,39,True
5413,385,2024-10-24 15:32:34,2024-10-24 16:21:34,49,True
5414,385,2024-09-18 15:08:23,2024-09-18 15:47:23,39,True
5415,385,2023-08-01 00:23:12,2023-08-01 00:58:12,35,True
5416,386,2023-08-22 07:45:21,2023-08-22 08:22:21,37,False
5417,386,2025-01-01 23:27:21,2025-01-01 23:58:21,31,True
5418,386,2024-01-01 04:12:04,2024-01-01 04:49:04,37,True
5419,386,2024-02-07 05:25:22,2024-02-07 06:40:22,75,True
5420,386,2023-12-08 12:12:02,2023-12-08 12:53:02,41,True
5421,386,2023-09-09 22:51:51,2023-09-09 23:38:51,47,True
5422,386,2023-12-11 13:47:37,2023-12-11 14:41:37,54,True
5423,386,2023-11-02 11:35:02,2023-11-02 12:09:02,34,True
5424,386,2023-11-07 18:16:09,2023-11-07 19:27:09,71,False
5425,386,2024-03-30 21:11:06,2024-03-30 22:02:06,51,True
5426,386,2025-06-07 19:20:50,2025-06-07 20:07:50,47,True
5427,386,2025-01-30 01:24:34,2025-01-30 02:31:34,67,True
5428,386,2023-10-21 19:20:04,2023-10-21 20:24:04,64,True
5429,386,2024-12-14 13:11:00,2024-12-14 14:31:00,80,True
5430,386,2023-12-30 19:32:23,2023-12-30 20:16:23,44,False
5431,386,2025-02-25 04:58:51,2025-02-25 06:21:51,83,True
5432,386,2024-04-23 21:45:42,2024-04-23 22:45:42,60,False
5433,386,2024-01-21 02:30:02,2024-01-21 03:46:02,76,True
5434,387,2023-09-28 08:51:47,2023-09-28 09:56:47,65,True
5435,387,2024-02-05 10:09:17,2024-02-05 10:53:17,44,True
5436,387,2024-06-27 19:54:29,2024-06-27 20:20:29,26,False
5437,387,2024-02-01 03:06:01,2024-02-01 04:19:01,73,True
5438,387,2025-02-04 13:46:31,2025-02-04 14:32:31,46,True
5439,387,2024-09-15 07:35:37,2024-09-15 08:10:37,35,True
5440,387,2024-05-05 22:37:02,2024-05-05 23:21:02,44,True
5441,387,2023-07-01 18:55:21,2023-07-01 19:34:21,39,True
5442,387,2024-01-06 18:53:38,2024-01-06 19:33:38,40,True
5443,387,2024-07-06 03:47:39,2024-07-06 04:34:39,47,True
5444,387,2024-05-06 19:41:23,2024-05-06 20:57:23,76,True
5445,387,2024-01-09 15:30:33,2024-01-09 16:11:33,41,True
5446,387,2024-12-23 16:04:36,2024-12-23 17:19:36,75,True
5447,387,2024-12-12 04:07:12,2024-12-12 05:10:12,63,True
5448,387,2024-08-27 06:34:14,2024-08-27 07:30:14,56,True
5449,387,2024-03-14 15:34:43,2024-03-14 16:36:43,62,True
5450,387,2024-05-12 13:36:14,2024-05-12 14:27:14,51,True
5451,387,2024-05-24 15:46:46,2024-05-24 16:56:46,70,True
5452,388,2024-10-29 14:09:44,2024-10-29 15:08:44,59,True
5453,388,2024-09-26 18:40:17,2024-09-26 19:23:17,43,True
5454,388,2025-03-22 10:58:17,2025-03-22 11:51:17,53,True
5455,388,2023-12-22 07:07:20,2023-12-22 07:33:20,26,True
5456,388,2024-10-23 15:16:53,2024-10-23 16:16:53,60,True
5457,388,2024-08-03 00:34:49,2024-08-03 02:01:49,87,True
5458,388,2024-09-26 18:23:38,2024-09-26 18:53:38,30,True
5459,388,2023-11-04 16:50:17,2023-11-04 17:43:17,53,True
5460,388,2024-06-06 20:45:39,2024-06-06 21:50:39,65,True
5461,388,2023-12-14 15:55:28,2023-12-14 16:57:28,62,True
5462,389,2024-04-18 19:50:14,2024-04-18 21:17:14,87,True
5463,389,2025-01-13 20:02:01,2025-01-13 20:45:01,43,True
5464,389,2024-02-27 13:52:10,2024-02-27 14:42:10,50,True
5465,389,2023-11-04 20:38:14,2023-11-04 21:05:14,27,True
5466,389,2024-04-03 09:36:54,2024-04-03 10:37:54,61,True
5467,389,2025-05-29 06:42:38,2025-05-29 07:17:38,35,False
5468,389,2024-03-25 02:34:43,2024-03-25 03:45:43,71,True
5469,389,2024-02-26 01:10:51,2024-02-26 01:55:51,45,True
5470,389,2025-03-07 21:58:21,2025-03-07 22:51:21,53,True
5471,389,2024-01-09 13:33:08,2024-01-09 14:28:08,55,True
5472,389,2025-01-06 06:17:40,2025-01-06 07:15:40,58,True
5473,389,2024-04-08 02:29:23,2024-04-08 03:24:23,55,True
5474,389,2023-10-21 08:30:12,2023-10-21 09:18:12,48,True
5475,390,2025-01-23 10:20:54,2025-01-23 10:57:54,37,True
5476,390,2025-03-26 09:04:40,2025-03-26 09:49:40,45,True
5477,390,2024-07-05 08:28:40,2024-07-05 09:15:40,47,False
5478,390,2024-09-22 18:00:18,2024-09-22 18:58:18,58,True
5479,390,2024-04-27 10:31:51,2024-04-27 11:05:51,34,True
5480,390,2024-02-02 09:41:51,2024-02-02 10:24:51,43,True
5481,390,2024-01-08 21:35:53,2024-01-08 22:26:53,51,True
5482,390,2025-01-19 22:35:02,2025-01-19 23:09:02,34,True
5483,390,2024-03-24 01:06:57,2024-03-24 01:34:57,28,False
5484,390,2023-12-27 04:46:11,2023-12-27 05:41:11,55,True
5485,391,2025-03-09 07:52:02,2025-03-09 08:29:02,37,True
5486,391,2024-11-19 00:08:15,2024-11-19 00:41:15,33,True
5487,391,2023-10-22 11:38:26,2023-10-22 12:37:26,59,True
5488,391,2025-03-30 15:06:09,2025-03-30 16:22:09,76,True
5489,391,2025-01-16 01:38:21,2025-01-16 02:30:21,52,True
5490,391,2025-05-21 08:36:08,2025-05-21 09:37:08,61,True
5491,391,2025-05-02 23:21:50,2025-05-03 00:24:50,63,False
5492,391,2024-04-10 19:42:23,2024-04-10 20:48:23,66,True
5493,391,2024-12-04 20:44:47,2024-12-04 21:23:47,39,True
5494,391,2024-10-27 07:51:24,2024-10-27 09:09:24,78,True
5495,391,2024-03-01 02:27:00,2024-03-01 03:16:00,49,True
5496,391,2024-08-11 02:14:35,2024-08-11 03:13:35,59,True
5497,391,2024-11-19 13:41:16,2024-11-19 14:33:16,52,True
5498,391,2024-11-20 06:39:05,2024-11-20 07:27:05,48,True
5499,391,2024-04-20 23:39:55,2024-04-21 00:48:55,69,True
5500,391,2025-01-04 16:45:16,2025-01-04 17:49:16,64,True
5501,391,2025-04-01 11:37:05,2025-04-01 11:59:05,22,False
5502,392,2024-08-22 08:07:06,2024-08-22 08:57:06,50,True
5503,392,2025-04-06 23:38:11,2025-04-07 00:19:11,41,True
5504,392,2024-12-25 12:09:38,2024-12-25 12:44:38,35,True
5505,392,2023-10-18 17:12:47,2023-10-18 17:54:47,42,True
5506,392,2023-11-23 02:39:01,2023-11-23 03:23:01,44,True
5507,392,2025-04-23 11:05:24,2025-04-23 11:35:24,30,True
5508,392,2024-12-30 15:35:32,2024-12-30 16:28:32,53,True
5509,392,2024-04-06 18:25:00,2024-04-06 19:03:00,38,True
5510,392,2025-05-02 22:55:32,2025-05-02 23:26:32,31,True
5511,392,2023-10-16 06:16:56,2023-10-16 06:54:56,38,True
5512,392,2023-09-11 13:56:31,2023-09-11 14:43:31,47,True
5513,392,2024-06-09 00:00:42,2024-06-09 00:45:42,45,True
5514,392,2023-10-20 14:03:48,2023-10-20 14:53:48,50,True
5515,392,2024-05-27 11:16:02,2024-05-27 12:13:02,57,True
5516,392,2024-10-11 05:04:31,2024-10-11 06:07:31,63,True
5517,392,2025-05-10 10:19:20,2025-05-10 11:07:20,48,True
5518,392,2025-05-22 18:26:10,2025-05-22 18:53:10,27,True
5519,392,2024-12-23 07:43:26,2024-12-23 08:22:26,39,True
5520,393,2024-07-31 18:20:05,2024-07-31 18:28:05,8,True
5521,393,2023-12-09 05:21:11,2023-12-09 05:29:11,8,True
5522,393,2024-01-12 10:40:05,2024-01-12 11:06:05,26,True
5523,393,2025-05-14 22:34:09,2025-05-14 22:52:09,18,True
5524,393,2024-01-23 12:32:48,2024-01-23 12:59:48,27,True
5525,393,2024-08-01 20:13:10,2024-08-01 20:35:10,22,True
5526,393,2024-06-27 13:08:27,2024-06-27 13:13:27,5,True
5527,393,2024-05-06 15:36:26,2024-05-06 16:09:26,33,True
5528,393,2024-10-28 15:59:01,2024-10-28 16:04:01,5,True
5529,393,2023-07-17 05:50:56,2023-07-17 06:17:56,27,True
5530,393,2025-01-21 10:16:39,2025-01-21 10:33:39,17,True
5531,393,2024-04-10 10:45:36,2024-04-10 11:45:36,60,True
5532,393,2024-07-25 10:38:43,2024-07-25 11:00:43,22,True
5533,393,2024-01-30 09:37:19,2024-01-30 10:06:19,29,True
5534,393,2024-06-05 18:18:33,2024-06-05 18:50:33,32,False
5535,394,2024-10-06 20:50:10,2024-10-06 21:15:10,25,True
5536,394,2024-09-20 01:32:04,2024-09-20 01:56:04,24,True
5537,394,2024-12-28 12:16:10,2024-12-28 12:51:10,35,True
5538,394,2025-01-02 12:38:42,2025-01-02 12:58:42,20,False
5539,394,2025-01-23 06:43:45,2025-01-23 07:10:45,27,True
5540,394,2023-08-23 12:28:41,2023-08-23 13:10:41,42,True
5541,394,2023-09-06 09:53:04,2023-09-06 10:07:04,14,True
5542,394,2025-03-17 16:34:12,2025-03-17 17:04:12,30,True
5543,394,2024-11-01 08:36:16,2024-11-01 09:15:16,39,True
5544,394,2024-06-27 11:04:05,2024-06-27 11:37:05,33,True
5545,394,2023-09-10 07:13:58,2023-09-10 07:58:58,45,False
5546,394,2025-04-13 08:20:57,2025-04-13 08:44:57,24,True
5547,394,2024-07-08 13:07:34,2024-07-08 13:43:34,36,True
5548,394,2023-11-18 20:43:34,2023-11-18 21:25:34,42,True
5549,394,2024-05-30 13:34:01,2024-05-30 13:39:01,5,True
5550,394,2023-07-19 12:04:09,2023-07-19 12:23:09,19,True
5551,395,2023-07-15 01:01:49,2023-07-15 01:59:49,58,True
5552,395,2025-02-06 05:08:52,2025-02-06 05:59:52,51,True
5553,395,2024-06-08 09:19:59,2024-06-08 10:15:59,56,True
5554,395,2024-03-31 09:34:57,2024-03-31 10:23:57,49,True
5555,395,2024-06-06 14:19:13,2024-06-06 15:00:13,41,True
5556,395,2023-10-27 10:43:06,2023-10-27 11:19:06,36,True
5557,395,2025-02-23 12:33:00,2025-02-23 12:48:00,15,True
5558,395,2023-07-01 02:58:33,2023-07-01 03:46:33,48,True
5559,395,2023-09-05 20:30:48,2023-09-05 21:43:48,73,True
5560,395,2024-07-23 21:55:36,2024-07-23 22:56:36,61,True
5561,395,2024-05-02 14:14:38,2024-05-02 15:08:38,54,True
5562,396,2024-06-14 05:24:20,2024-06-14 06:03:20,39,True
5563,396,2024-08-05 18:13:05,2024-08-05 19:06:05,53,True
5564,396,2024-11-28 22:43:45,2024-11-28 23:44:45,61,True
5565,396,2024-08-07 06:00:31,2024-08-07 06:50:31,50,False
5566,396,2023-10-08 09:00:06,2023-10-08 10:13:06,73,True
5567,396,2024-12-13 19:16:03,2024-12-13 20:05:03,49,True
5568,396,2024-08-20 07:58:43,2024-08-20 08:46:43,48,True
5569,396,2023-09-22 05:19:17,2023-09-22 05:39:17,20,True
5570,396,2025-06-12 10:45:16,2025-06-12 11:51:16,66,True
5571,396,2025-06-12 07:50:11,2025-06-12 08:26:11,36,True
5572,397,2024-04-14 01:17:13,2024-04-14 01:25:13,8,True
5573,397,2023-11-18 15:54:25,2023-11-18 16:39:25,45,True
5574,397,2025-01-09 07:37:52,2025-01-09 09:04:52,87,True
5575,397,2025-01-20 02:48:29,2025-01-20 04:13:29,85,True
5576,397,2024-05-16 00:59:11,2024-05-16 01:38:11,39,True
5577,397,2023-11-09 12:29:11,2023-11-09 13:27:11,58,True
5578,397,2024-10-09 10:42:04,2024-10-09 11:07:04,25,True
5579,397,2025-03-01 12:51:06,2025-03-01 13:03:06,12,True
5580,397,2024-12-26 00:54:59,2024-12-26 01:38:59,44,False
5581,397,2025-06-21 10:05:30,2025-06-21 10:57:30,52,True
5582,398,2024-10-02 10:13:48,2024-10-02 11:15:48,62,True
5583,398,2024-04-07 00:25:57,2024-04-07 01:08:57,43,True
5584,398,2024-11-22 08:07:03,2024-11-22 09:14:03,67,True
5585,398,2024-03-05 18:48:22,2024-03-05 20:16:22,88,True
5586,398,2024-04-19 07:59:52,2024-04-19 08:51:52,52,True
5587,398,2025-04-28 02:54:16,2025-04-28 04:26:16,92,True
5588,398,2023-11-14 20:39:57,2023-11-14 21:23:57,44,True
5589,398,2023-09-15 16:35:31,2023-09-15 17:23:31,48,True
5590,398,2023-10-07 11:12:15,2023-10-07 11:48:15,36,True
5591,398,2025-05-08 01:05:56,2025-05-08 01:49:56,44,True
5592,398,2025-03-17 18:51:25,2025-03-17 19:38:25,47,True
5593,398,2024-08-31 03:16:33,2024-08-31 04:13:33,57,True
5594,398,2025-04-15 01:23:30,2025-04-15 01:55:30,32,True
5595,398,2023-07-06 10:37:37,2023-07-06 11:20:37,43,True
5596,399,2024-04-11 23:50:35,2024-04-12 00:37:35,47,True
5597,399,2024-08-19 11:13:55,2024-08-19 12:14:55,61,True
5598,399,2024-07-01 12:05:18,2024-07-01 13:01:18,56,True
5599,399,2024-10-25 21:09:06,2024-10-25 21:54:06,45,True
5600,399,2025-06-22 20:49:06,2025-06-22 21:44:06,55,True
5601,399,2023-09-16 09:17:29,2023-09-16 10:01:29,44,True
5602,399,2024-10-09 03:27:29,2024-10-09 04:10:29,43,True
5603,399,2024-11-22 07:50:52,2024-11-22 08:39:52,49,True
5604,399,2024-04-03 02:56:31,2024-04-03 03:49:31,53,True
5605,399,2024-01-27 13:11:17,2024-01-27 14:06:17,55,True
5606,400,2024-05-29 07:03:40,2024-05-29 07:42:40,39,True
5607,400,2024-09-23 08:36:55,2024-09-23 09:10:55,34,True
5608,400,2024-05-22 23:07:11,2024-05-23 00:01:11,54,True
5609,400,2024-10-31 04:58:36,2024-10-31 05:08:36,10,True
5610,400,2024-04-23 21:17:48,2024-04-23 22:17:48,60,True
5611,400,2025-04-07 13:19:01,2025-04-07 13:36:01,17,True
5612,400,2023-12-08 22:10:48,2023-12-08 22:54:48,44,True
5613,400,2024-02-23 05:10:30,2024-02-23 05:42:30,32,True
5614,400,2024-09-08 12:01:56,2024-09-08 12:29:56,28,True
5615,400,2023-07-22 03:47:18,2023-07-22 04:06:18,19,True
5616,401,2025-05-26 10:37:38,2025-05-26 11:12:38,35,True
5617,401,2023-09-14 15:11:45,2023-09-14 15:35:45,24,True
5618,401,2024-03-09 18:01:54,2024-03-09 18:50:54,49,True
5619,401,2025-01-13 01:48:24,2025-01-13 02:39:24,51,True
5620,401,2023-07-18 06:29:34,2023-07-18 06:54:34,25,True
5621,401,2024-04-16 07:59:20,2024-04-16 08:09:20,10,True
5622,401,2024-12-03 22:35:20,2024-12-03 23:05:20,30,True
5623,401,2024-08-15 20:05:00,2024-08-15 21:09:00,64,True
5624,401,2024-01-12 22:09:18,2024-01-12 22:47:18,38,True
5625,401,2024-08-28 13:23:22,2024-08-28 14:15:22,52,True
5626,401,2025-01-04 08:30:08,2025-01-04 08:51:08,21,True
5627,401,2023-08-26 13:03:22,2023-08-26 13:30:22,27,True
5628,401,2023-12-10 13:11:17,2023-12-10 13:41:17,30,True
5629,402,2024-01-12 23:19:28,2024-01-12 23:44:28,25,True
5630,402,2024-01-12 18:26:30,2024-01-12 19:01:30,35,True
5631,402,2024-06-10 00:51:12,2024-06-10 01:50:12,59,True
5632,402,2024-10-26 13:37:38,2024-10-26 15:00:38,83,True
5633,402,2025-02-25 19:28:42,2025-02-25 20:08:42,40,True
5634,402,2024-10-19 22:13:45,2024-10-19 23:40:45,87,True
5635,402,2023-11-24 23:42:56,2023-11-25 00:34:56,52,True
5636,402,2024-11-10 00:11:00,2024-11-10 00:32:00,21,True
5637,402,2024-07-21 20:22:34,2024-07-21 21:36:34,74,True
5638,402,2023-09-09 11:40:52,2023-09-09 12:24:52,44,True
5639,402,2023-07-31 10:56:49,2023-07-31 11:53:49,57,False
5640,402,2024-08-12 16:05:21,2024-08-12 16:31:21,26,True
5641,402,2025-01-30 10:47:42,2025-01-30 11:26:42,39,True
